,klient_id,wyksztalcenie,czy_samochod,czy_mieszkanie,plec,wynagrodzenie,wiek,czy_kupil,czy_w_bazie_klientow,liczba_zakupionych_wczesniej_produktow
1582,1582,srednie,1,1.0,0,10021.0,47.0,0,1,2.0
1583,1583,wyzsze,1,1.0,0,11280.0,57.0,0,0,3.0
1584,1584,podstawowe,1,1.0,0,6387.0,57.0,0,1,13.0
1585,1585,srednie,1,0.0,0,4361.0,57.0,0,1,0.0
1586,1586,podstawowe,1,1.0,1,9558.0,52.0,0,0,0.0
1587,1587,srednie,1,0.0,0,5448.0,47.0,0,1,10.0
1588,1588,wyzsze,0,1.0,1,,37.0,1,1,
1589,1589,podstawowe,1,1.0,0,9194.0,55.0,0,1,4.0
1590,1590,srednie,1,0.0,1,6281.0,49.0,0,1,39.0
1591,1591,podstawowe,0,1.0,1,9019.0,51.0,0,1,25.0
1592,1592,podstawowe,0,0.0,1,7248.0,58.0,0,1,11.0
1593,1593,wyzsze,0,0.0,0,7072.0,49.0,0,0,8.0
1594,1594,podstawowe,0,1.0,0,11842.0,48.0,0,0,6.0
1595,1595,podstawowe,0,1.0,1,8490.0,56.0,0,1,7.0
1596,1596,wyzsze,0,0.0,0,7151.0,30.0,1,1,6.0
1597,1597,podstawowe,0,1.0,0,7931.0,46.0,0,0,7.0
1598,1598,srednie,1,1.0,1,10134.0,46.0,0,1,
1599,1599,podstawowe,1,1.0,0,8369.0,52.0,0,0,5.0
1600,1600,podstawowe,0,0.0,0,7569.0,54.0,0,1,11.0
1601,1601,srednie,1,1.0,1,5668.0,39.0,1,1,11.0
1602,1602,srednie,0,1.0,0,8086.0,62.0,0,1,10.0
1603,1603,podstawowe,1,1.0,1,11908.0,36.0,0,1,7.0
1604,1604,wyzsze,0,0.0,0,10886.0,55.0,0,1,9.0
1605,1605,srednie,1,1.0,1,8371.0,53.0,1,1,9.0
1606,1606,podstawowe,1,0.0,1,7337.0,50.0,1,1,10.0
1607,1607,podstawowe,0,1.0,0,5022.0,45.0,0,1,7.0
1608,1608,srednie,1,0.0,0,8306.0,53.0,0,0,6.0
1609,1609,wyzsze,0,0.0,0,6026.0,56.0,0,1,5.0
1610,1610,srednie,1,1.0,0,6587.0,48.0,0,0,3.0
1611,1611,wyzsze,1,1.0,0,6922.0,43.0,0,0,7.0
1612,1612,srednie,1,0.0,1,9991.0,49.0,0,1,12.0
1613,1613,wyzsze,1,1.0,1,9550.0,51.0,0,1,3.0
1614,1614,srednie,1,1.0,0,7029.0,60.0,0,1,11.0
1615,1615,srednie,1,0.0,0,6252.0,35.0,0,1,11.0
1616,1616,wyzsze,0,0.0,0,7493.0,50.0,0,1,7.0
1617,1617,srednie,1,0.0,0,5637.0,56.0,0,0,8.0
1618,1618,wyzsze,1,0.0,1,6992.0,52.0,0,0,3.0
1619,1619,srednie,1,0.0,0,9936.0,56.0,0,0,9.0
1620,1620,wyzsze,1,1.0,0,6121.0,52.0,0,1,9.0
1621,1621,wyzsze,1,1.0,0,8146.0,52.0,0,1,12.0
1622,1622,podstawowe,0,1.0,1,13780.0,51.0,0,1,7.0
1623,1623,srednie,0,0.0,0,9654.0,47.0,0,1,10.0
1624,1624,wyzsze,1,0.0,0,6450.0,55.0,0,0,6.0
1625,1625,wyzsze,1,1.0,0,11562.0,55.0,0,1,14.0
1626,1626,podstawowe,1,0.0,0,11030.0,51.0,0,1,10.0
1627,1627,srednie,0,1.0,0,7638.0,48.0,0,1,5.0
1628,1628,srednie,0,1.0,1,9421.0,43.0,0,1,10.0
1629,1629,srednie,1,0.0,1,5642.0,47.0,0,0,5.0
1630,1630,podstawowe,1,1.0,1,6991.0,52.0,0,1,10.0
1631,1631,srednie,1,1.0,0,7612.0,49.0,0,1,12.0
1632,1632,wyzsze,1,0.0,0,8030.0,50.0,0,1,29.0
1633,1633,srednie,1,1.0,0,5506.0,50.0,0,1,8.0
1634,1634,wyzsze,0,0.0,0,5861.0,49.0,0,1,
1635,1635,podstawowe,1,1.0,0,6709.0,63.0,0,1,10.0
1636,1636,srednie,1,0.0,0,12162.0,60.0,0,1,
1637,1637,srednie,0,0.0,0,9297.0,62.0,0,0,
1638,1638,srednie,1,1.0,1,6156.0,49.0,0,1,12.0
1639,1639,podstawowe,1,0.0,0,5515.0,57.0,0,1,14.0
1640,1640,srednie,1,1.0,1,7421.0,52.0,0,0,10.0
1641,1641,srednie,0,0.0,0,7664.0,50.0,0,1,10.0
1642,1642,wyzsze,1,0.0,0,10249.0,,0,0,6.0
1643,1643,podstawowe,1,1.0,0,7245.0,59.0,0,1,13.0
1644,1644,wyzsze,1,1.0,1,12660.0,38.0,0,1,7.0
1645,1645,podstawowe,1,1.0,1,10637.0,46.0,0,1,7.0
1646,1646,podstawowe,1,1.0,1,10700.0,37.0,0,0,6.0
1647,1647,podstawowe,0,1.0,1,10665.0,46.0,0,1,
1648,1648,srednie,1,,0,4805.0,70.0,1,0,11.0
1649,1649,wyzsze,1,0.0,0,6807.0,47.0,0,1,
1650,1650,srednie,1,0.0,1,6055.0,51.0,1,1,10.0
1651,1651,podstawowe,1,0.0,0,8924.0,54.0,0,1,9.0
1652,1652,wyzsze,1,0.0,1,6163.0,58.0,1,1,12.0
1653,1653,srednie,1,1.0,0,,59.0,0,0,6.0
1654,1654,podstawowe,1,0.0,0,7727.0,45.0,1,1,8.0
1655,1655,podstawowe,1,0.0,1,6175.0,46.0,0,1,9.0
1656,1656,srednie,1,0.0,1,8701.0,50.0,0,1,8.0
1657,1657,wyzsze,1,1.0,0,8954.0,53.0,0,1,8.0
1658,1658,wyzsze,1,1.0,0,7410.0,45.0,0,1,12.0
1659,1659,podstawowe,0,0.0,1,5361.0,42.0,0,0,11.0
1660,1660,wyzsze,0,1.0,1,5507.0,50.0,0,1,9.0
1661,1661,podstawowe,0,0.0,1,9029.0,55.0,1,1,11.0
1662,1662,podstawowe,1,1.0,1,6249.0,52.0,1,1,14.0
1663,1663,podstawowe,1,0.0,0,12589.0,47.0,0,0,15.0
1664,1664,srednie,0,1.0,0,10828.0,,0,1,
1665,1665,podstawowe,1,1.0,0,6392.0,49.0,0,1,
1666,1666,srednie,1,0.0,1,7933.0,57.0,0,1,11.0
1667,1667,srednie,0,,0,6582.0,61.0,0,1,9.0
1668,1668,wyzsze,0,0.0,0,7088.0,51.0,0,1,31.0
1669,1669,srednie,1,1.0,0,7093.0,53.0,0,1,2.0
1670,1670,wyzsze,1,1.0,1,8530.0,52.0,0,1,35.0
1671,1671,wyzsze,1,0.0,0,11894.0,48.0,0,1,11.0
1672,1672,wyzsze,1,0.0,1,6826.0,44.0,0,0,15.0
1673,1673,podstawowe,1,1.0,0,6356.0,57.0,0,0,5.0
1674,1674,srednie,1,1.0,1,6573.0,63.0,0,0,34.0
1675,1675,wyzsze,1,1.0,0,9953.0,54.0,0,1,9.0
1676,1676,wyzsze,1,1.0,0,5409.0,50.0,0,1,12.0
1677,1677,srednie,0,1.0,1,10583.0,52.0,0,1,8.0
1678,1678,wyzsze,1,0.0,1,6398.0,34.0,1,1,4.0
1679,1679,wyzsze,1,0.0,0,9836.0,45.0,0,0,1.0
1680,1680,podstawowe,1,1.0,1,8012.0,46.0,0,1,10.0
1681,1681,wyzsze,0,0.0,0,11224.0,50.0,0,1,11.0
1682,1682,srednie,0,1.0,1,7880.0,48.0,0,1,5.0
1683,1683,srednie,1,0.0,0,7993.0,49.0,0,1,8.0
1684,1684,srednie,1,0.0,1,9176.0,56.0,0,1,13.0
1685,1685,srednie,1,0.0,0,9641.0,48.0,0,0,16.0
1686,1686,podstawowe,0,0.0,0,8231.0,54.0,0,1,12.0
1687,1687,podstawowe,1,0.0,1,6140.0,56.0,0,1,11.0
1688,1688,wyzsze,1,1.0,0,7356.0,56.0,0,1,0.0
1689,1689,wyzsze,1,1.0,0,9190.0,46.0,0,1,11.0
1690,1690,wyzsze,0,1.0,1,12221.0,43.0,0,0,10.0
1691,1691,wyzsze,1,0.0,1,6533.0,39.0,0,1,8.0
1692,1692,wyzsze,1,1.0,1,8616.0,57.0,1,1,
1693,1693,wyzsze,0,0.0,1,9525.0,50.0,0,1,11.0
1694,1694,wyzsze,0,1.0,0,7291.0,54.0,0,1,11.0
1695,1695,podstawowe,1,0.0,0,8159.0,44.0,0,1,29.0
1696,1696,srednie,0,1.0,0,8208.0,29.0,0,1,11.0
1697,1697,wyzsze,1,1.0,0,9924.0,55.0,0,1,9.0
1698,1698,srednie,0,1.0,0,7063.0,58.0,0,0,6.0
1699,1699,wyzsze,0,0.0,1,8578.0,51.0,1,0,
1700,1700,podstawowe,1,0.0,0,8449.0,61.0,0,0,4.0
1701,1701,srednie,1,1.0,1,9757.0,46.0,1,1,9.0
1702,1702,srednie,0,1.0,1,10257.0,50.0,1,0,0.0
1703,1703,srednie,0,1.0,1,5098.0,56.0,1,1,4.0
1704,1704,srednie,0,0.0,0,5921.0,56.0,0,1,9.0
1705,1705,srednie,0,0.0,0,6789.0,55.0,0,1,12.0
1706,1706,srednie,0,1.0,0,7182.0,59.0,0,1,11.0
1707,1707,srednie,0,0.0,0,13677.0,35.0,0,1,7.0
1708,1708,wyzsze,1,1.0,0,10391.0,45.0,0,1,
1709,1709,podstawowe,1,0.0,1,8216.0,52.0,0,1,10.0
1710,1710,srednie,1,1.0,1,,50.0,1,1,12.0
1711,1711,srednie,1,0.0,0,6650.0,55.0,0,1,12.0
1712,1712,podstawowe,1,0.0,0,7984.0,46.0,0,1,8.0
1713,1713,wyzsze,1,0.0,0,11016.0,50.0,0,1,
1714,1714,wyzsze,1,0.0,0,8381.0,54.0,0,1,13.0
1715,1715,wyzsze,1,1.0,1,8637.0,52.0,0,0,11.0
1716,1716,wyzsze,1,0.0,0,5762.0,66.0,0,0,9.0
1717,1717,srednie,0,1.0,1,9663.0,60.0,0,0,9.0
1718,1718,wyzsze,1,0.0,0,8471.0,56.0,0,1,11.0
1719,1719,wyzsze,0,0.0,1,6936.0,57.0,0,1,6.0
1720,1720,wyzsze,1,0.0,0,7433.0,57.0,0,1,9.0
1721,1721,srednie,1,1.0,1,7624.0,58.0,1,1,5.0
1722,1722,wyzsze,0,1.0,1,6542.0,68.0,0,1,3.0
1723,1723,podstawowe,1,0.0,0,8105.0,60.0,1,1,10.0
1724,1724,wyzsze,1,0.0,1,5713.0,,1,1,11.0
1725,1725,podstawowe,0,1.0,0,6926.0,,0,1,4.0
1726,1726,srednie,1,0.0,0,9082.0,59.0,0,1,5.0
1727,1727,wyzsze,1,0.0,0,5155.0,45.0,0,1,11.0
1728,1728,podstawowe,1,1.0,0,10741.0,61.0,0,1,6.0
1729,1729,wyzsze,1,0.0,0,6946.0,51.0,0,1,11.0
1730,1730,srednie,0,0.0,1,12967.0,56.0,0,0,7.0
1731,1731,srednie,1,1.0,0,7167.0,49.0,0,0,
1732,1732,podstawowe,1,1.0,1,6218.0,46.0,1,1,10.0
1733,1733,podstawowe,1,1.0,0,9195.0,50.0,0,1,5.0
1734,1734,podstawowe,1,1.0,1,7980.0,35.0,1,1,
1735,1735,podstawowe,1,0.0,0,8510.0,55.0,0,1,7.0
1736,1736,srednie,1,0.0,1,6311.0,45.0,0,1,
1737,1737,podstawowe,1,1.0,0,6814.0,45.0,0,1,25.0
1738,1738,podstawowe,1,1.0,0,5863.0,48.0,0,1,4.0
1739,1739,wyzsze,0,1.0,0,6953.0,55.0,0,1,
1740,1740,srednie,1,0.0,1,7088.0,47.0,0,1,12.0
1741,1741,srednie,1,1.0,0,8654.0,56.0,0,1,8.0
1742,1742,srednie,0,0.0,0,6845.0,48.0,0,1,14.0
1743,1743,podstawowe,1,1.0,0,8730.0,60.0,0,1,2.0
1744,1744,podstawowe,1,0.0,0,9881.0,51.0,0,1,7.0
1745,1745,wyzsze,0,0.0,1,10317.0,55.0,1,1,10.0
1746,1746,podstawowe,1,0.0,0,13420.0,57.0,0,1,8.0
1747,1747,srednie,1,0.0,1,6351.0,53.0,0,1,10.0
1748,1748,srednie,1,1.0,0,6210.0,56.0,0,1,11.0
1749,1749,srednie,1,1.0,1,5683.0,48.0,0,1,6.0
1750,1750,podstawowe,1,1.0,0,5943.0,45.0,0,1,8.0
1751,1751,wyzsze,0,0.0,1,10355.0,46.0,0,0,8.0
1752,1752,wyzsze,1,0.0,1,6361.0,39.0,0,1,7.0
1753,1753,wyzsze,1,1.0,1,2769.0,57.0,1,0,7.0
1754,1754,wyzsze,1,0.0,0,9928.0,54.0,0,1,9.0
1755,1755,srednie,0,0.0,1,11513.0,60.0,0,1,8.0
1756,1756,podstawowe,1,1.0,0,10603.0,54.0,0,1,
1757,1757,srednie,1,1.0,1,10583.0,46.0,1,1,10.0
1758,1758,srednie,1,0.0,1,6035.0,59.0,0,1,31.0
1759,1759,srednie,1,0.0,1,6851.0,34.0,1,1,12.0
1760,1760,wyzsze,1,0.0,0,6511.0,55.0,0,1,4.0
1761,1761,wyzsze,1,1.0,0,11027.0,46.0,0,1,12.0
1762,1762,wyzsze,1,0.0,0,6038.0,51.0,0,1,10.0
1763,1763,srednie,0,1.0,0,6196.0,51.0,0,1,12.0
1764,1764,podstawowe,0,0.0,0,8283.0,49.0,0,1,14.0
1765,1765,wyzsze,1,1.0,1,5626.0,57.0,0,1,0.0
1766,1766,srednie,1,0.0,1,,43.0,0,1,16.0
1767,1767,wyzsze,0,0.0,0,6098.0,46.0,1,1,37.0
1768,1768,wyzsze,1,0.0,1,7591.0,57.0,0,1,4.0
1769,1769,wyzsze,1,0.0,0,6919.0,53.0,0,1,10.0
1770,1770,srednie,1,1.0,0,8713.0,51.0,0,0,10.0
1771,1771,wyzsze,1,0.0,1,8420.0,49.0,1,1,0.0
1772,1772,srednie,0,1.0,0,7607.0,33.0,1,1,2.0
1773,1773,podstawowe,1,0.0,0,9699.0,48.0,0,0,12.0
1774,1774,podstawowe,1,1.0,0,7078.0,64.0,0,1,9.0
1775,1775,podstawowe,1,1.0,0,9603.0,60.0,0,1,12.0
1776,1776,srednie,1,0.0,0,9803.0,54.0,0,1,3.0
1777,1777,wyzsze,1,1.0,0,12076.0,39.0,0,1,7.0
1778,1778,srednie,0,1.0,1,8338.0,54.0,0,1,10.0
1779,1779,podstawowe,1,1.0,0,6107.0,51.0,1,1,11.0
1780,1780,srednie,1,1.0,1,10055.0,52.0,1,1,28.0
1781,1781,srednie,1,0.0,0,7944.0,38.0,0,1,12.0
1782,1782,srednie,1,0.0,0,10047.0,40.0,0,1,
1783,1783,wyzsze,0,1.0,1,,63.0,0,1,11.0
1784,1784,wyzsze,0,1.0,0,,59.0,0,0,18.0
1785,1785,wyzsze,1,1.0,1,7891.0,53.0,0,1,13.0
1786,1786,wyzsze,1,0.0,0,12625.0,37.0,0,1,12.0
1787,1787,wyzsze,1,1.0,0,7443.0,45.0,0,1,13.0
1788,1788,srednie,0,1.0,0,6097.0,46.0,0,1,8.0
1789,1789,srednie,1,1.0,1,7202.0,53.0,0,0,5.0
1790,1790,podstawowe,1,1.0,1,7392.0,48.0,1,0,6.0
1791,1791,wyzsze,1,1.0,0,7403.0,50.0,0,1,0.0
1792,1792,srednie,0,0.0,0,6049.0,47.0,0,0,10.0
1793,1793,srednie,0,0.0,0,8229.0,55.0,0,0,4.0
1794,1794,srednie,1,0.0,1,11359.0,49.0,1,0,4.0
1795,1795,srednie,0,0.0,0,7569.0,48.0,0,1,16.0
1796,1796,wyzsze,1,1.0,0,8166.0,45.0,0,0,7.0
1797,1797,podstawowe,1,1.0,0,10986.0,53.0,0,1,7.0
1798,1798,wyzsze,0,0.0,0,9170.0,45.0,1,1,2.0
1799,1799,srednie,1,1.0,0,9473.0,51.0,1,1,
1800,1800,srednie,0,0.0,1,8632.0,59.0,1,1,22.0
1801,1801,podstawowe,1,0.0,0,8345.0,61.0,0,1,9.0
1802,1802,wyzsze,0,0.0,0,13974.0,41.0,0,0,12.0
1803,1803,podstawowe,1,0.0,0,7141.0,60.0,0,1,8.0
1804,1804,podstawowe,1,1.0,0,7646.0,50.0,0,1,
1805,1805,srednie,1,0.0,0,9797.0,,0,1,9.0
1806,1806,srednie,1,0.0,1,7299.0,53.0,0,1,5.0
1807,1807,podstawowe,0,1.0,1,6487.0,39.0,1,1,7.0
1808,1808,podstawowe,0,1.0,0,7945.0,46.0,0,1,6.0
1809,1809,podstawowe,1,1.0,0,5922.0,71.0,0,1,10.0
1810,1810,wyzsze,0,1.0,1,7886.0,47.0,0,1,
1811,1811,podstawowe,0,0.0,1,6084.0,46.0,0,1,
1812,1812,wyzsze,1,1.0,0,5303.0,41.0,0,1,9.0
1813,1813,srednie,0,1.0,1,10071.0,52.0,0,1,6.0
1814,1814,srednie,1,1.0,0,9531.0,49.0,0,1,7.0
1815,1815,srednie,1,0.0,0,6246.0,52.0,0,1,10.0
1816,1816,wyzsze,0,1.0,0,12169.0,48.0,0,1,9.0
1817,1817,podstawowe,0,1.0,0,4683.0,61.0,0,1,11.0
1818,1818,wyzsze,1,0.0,0,10284.0,53.0,0,1,25.0
1819,1819,wyzsze,1,0.0,0,11332.0,52.0,0,1,10.0
1820,1820,srednie,1,1.0,0,7853.0,42.0,0,1,
1821,1821,wyzsze,1,0.0,0,7827.0,46.0,0,1,1.0
1822,1822,srednie,1,1.0,0,7087.0,46.0,0,1,16.0
1823,1823,podstawowe,0,1.0,0,9522.0,50.0,0,1,1.0
1824,1824,podstawowe,0,1.0,1,4546.0,50.0,1,1,5.0
1825,1825,podstawowe,1,1.0,1,10994.0,56.0,0,0,4.0
1826,1826,srednie,1,0.0,0,6295.0,52.0,0,1,5.0
1827,1827,wyzsze,1,1.0,1,9520.0,54.0,1,1,6.0
1828,1828,srednie,0,0.0,0,5924.0,54.0,0,1,6.0
1829,1829,wyzsze,1,1.0,0,7139.0,42.0,0,1,11.0
1830,1830,podstawowe,0,1.0,0,,54.0,0,1,12.0
1831,1831,srednie,1,0.0,0,9018.0,53.0,0,1,4.0
1832,1832,podstawowe,0,0.0,0,7052.0,47.0,0,1,
1833,1833,podstawowe,0,0.0,1,8695.0,53.0,0,1,10.0
1834,1834,wyzsze,0,0.0,0,10973.0,,0,1,11.0
1835,1835,podstawowe,0,1.0,1,6735.0,51.0,1,1,10.0
1836,1836,podstawowe,1,0.0,0,6289.0,39.0,0,1,15.0
1837,1837,srednie,1,0.0,0,6602.0,55.0,0,1,11.0
1838,1838,wyzsze,1,0.0,1,8700.0,53.0,0,1,10.0
1839,1839,podstawowe,0,1.0,0,7834.0,40.0,0,1,10.0
1840,1840,srednie,1,1.0,0,6940.0,50.0,0,1,28.0
1841,1841,wyzsze,1,1.0,1,10218.0,56.0,0,1,4.0
1842,1842,podstawowe,1,1.0,0,7992.0,58.0,0,1,10.0
1843,1843,srednie,1,1.0,0,10901.0,50.0,0,0,9.0
1844,1844,srednie,0,0.0,0,7913.0,54.0,0,1,5.0
1845,1845,wyzsze,1,0.0,1,7161.0,45.0,1,1,9.0
1846,1846,podstawowe,1,1.0,1,13338.0,53.0,0,1,7.0
1847,1847,podstawowe,1,1.0,1,6136.0,51.0,0,1,6.0
1848,1848,wyzsze,1,0.0,0,7187.0,61.0,0,1,0.0
1849,1849,wyzsze,1,1.0,0,3496.0,36.0,1,1,4.0
1850,1850,podstawowe,1,1.0,0,7329.0,52.0,0,0,11.0
1851,1851,srednie,1,1.0,0,5418.0,54.0,0,1,12.0
1852,1852,podstawowe,1,0.0,0,7050.0,49.0,0,1,12.0
1853,1853,podstawowe,1,1.0,0,6742.0,52.0,0,0,7.0
1854,1854,wyzsze,1,1.0,0,7990.0,52.0,0,1,
1855,1855,srednie,0,1.0,0,11410.0,52.0,0,1,11.0
1856,1856,wyzsze,1,1.0,1,7469.0,54.0,0,1,
1857,1857,srednie,1,1.0,1,9196.0,54.0,0,1,2.0
1858,1858,wyzsze,1,,1,4682.0,33.0,1,1,
1859,1859,podstawowe,0,1.0,0,9247.0,63.0,0,1,11.0
1860,1860,wyzsze,1,1.0,1,8228.0,54.0,0,1,14.0
1861,1861,wyzsze,1,1.0,0,7969.0,56.0,0,0,
1862,1862,srednie,0,0.0,1,8918.0,58.0,0,1,9.0
1863,1863,podstawowe,0,1.0,0,7936.0,56.0,0,1,0.0
1864,1864,wyzsze,1,0.0,1,7322.0,51.0,0,1,8.0
1865,1865,srednie,1,0.0,1,7945.0,53.0,0,0,4.0
1866,1866,wyzsze,1,0.0,1,6518.0,42.0,1,1,6.0
1867,1867,srednie,0,1.0,1,10348.0,54.0,0,1,5.0
1868,1868,podstawowe,1,1.0,1,9631.0,60.0,0,1,3.0
1869,1869,srednie,1,1.0,0,6091.0,56.0,0,1,6.0
1870,1870,srednie,1,0.0,1,6807.0,45.0,1,1,1.0
1871,1871,srednie,1,,1,,52.0,1,1,7.0
1872,1872,wyzsze,1,1.0,0,8860.0,47.0,0,1,9.0
1873,1873,wyzsze,1,0.0,0,,58.0,0,1,8.0
1874,1874,wyzsze,1,0.0,1,7612.0,59.0,0,1,
1875,1875,srednie,0,1.0,1,7856.0,41.0,0,1,31.0
1876,1876,wyzsze,1,1.0,0,7515.0,,0,1,12.0
1877,1877,wyzsze,0,1.0,1,10557.0,57.0,1,1,29.0
1878,1878,wyzsze,1,0.0,0,8656.0,50.0,1,1,6.0
1879,1879,podstawowe,1,1.0,1,5966.0,46.0,0,1,
1880,1880,wyzsze,1,0.0,0,10476.0,52.0,0,1,12.0
1881,1881,wyzsze,0,0.0,1,7864.0,54.0,0,1,
1882,1882,wyzsze,1,0.0,1,6717.0,50.0,0,1,13.0
1883,1883,srednie,0,1.0,0,5755.0,37.0,0,1,8.0
1884,1884,wyzsze,1,1.0,1,7981.0,48.0,0,1,10.0
1885,1885,srednie,1,0.0,0,8297.0,48.0,0,1,5.0
1886,1886,podstawowe,1,0.0,0,10850.0,52.0,0,1,4.0
1887,1887,srednie,0,1.0,0,10091.0,54.0,0,0,11.0
1888,1888,podstawowe,0,0.0,0,6828.0,67.0,0,1,9.0
1889,1889,srednie,1,1.0,0,8248.0,54.0,1,1,12.0
1890,1890,podstawowe,1,0.0,0,5703.0,55.0,0,1,1.0
1891,1891,srednie,0,0.0,1,10745.0,48.0,0,1,8.0
1892,1892,wyzsze,0,,1,8016.0,47.0,1,1,6.0
1893,1893,srednie,1,1.0,0,11101.0,58.0,0,1,10.0
1894,1894,podstawowe,0,1.0,0,6661.0,53.0,1,1,6.0
1895,1895,srednie,1,1.0,0,10325.0,45.0,0,0,
1896,1896,wyzsze,1,1.0,1,7737.0,52.0,0,0,5.0
1897,1897,wyzsze,0,0.0,1,11017.0,43.0,0,0,10.0
1898,1898,srednie,1,1.0,0,8563.0,51.0,0,1,10.0
1899,1899,podstawowe,1,0.0,1,6255.0,44.0,0,1,9.0
1900,1900,srednie,1,0.0,1,8329.0,49.0,0,0,10.0
1901,1901,wyzsze,0,0.0,1,7802.0,62.0,0,1,35.0
1902,1902,srednie,1,1.0,0,8805.0,52.0,0,1,7.0
1903,1903,srednie,1,1.0,0,10226.0,45.0,0,1,17.0
1904,1904,wyzsze,0,1.0,1,9360.0,59.0,0,0,5.0
1905,1905,wyzsze,0,1.0,0,7722.0,42.0,0,1,11.0
1906,1906,wyzsze,1,0.0,0,5884.0,52.0,0,1,8.0
1907,1907,srednie,1,1.0,1,6090.0,32.0,1,1,6.0
1908,1908,podstawowe,0,1.0,0,,53.0,1,1,10.0
1909,1909,wyzsze,1,1.0,1,9642.0,45.0,0,1,7.0
1910,1910,podstawowe,1,0.0,0,7143.0,51.0,0,1,6.0
1911,1911,podstawowe,0,1.0,1,9199.0,48.0,0,0,6.0
1912,1912,srednie,1,1.0,0,9009.0,56.0,0,1,10.0
1913,1913,podstawowe,0,1.0,0,7963.0,51.0,0,1,
1914,1914,srednie,0,0.0,1,7788.0,36.0,1,1,7.0
1915,1915,srednie,0,0.0,0,,36.0,0,1,9.0
1916,1916,wyzsze,0,0.0,0,5617.0,40.0,1,1,7.0
1917,1917,podstawowe,1,1.0,1,6696.0,48.0,1,1,7.0
1918,1918,srednie,1,1.0,0,9633.0,48.0,0,1,8.0
1919,1919,wyzsze,1,1.0,1,3966.0,51.0,0,1,7.0
1920,1920,wyzsze,0,1.0,0,5257.0,43.0,0,1,12.0
1921,1921,podstawowe,0,0.0,1,4751.0,63.0,1,1,13.0
1922,1922,wyzsze,0,0.0,0,6167.0,29.0,1,1,
1923,1923,wyzsze,0,1.0,1,,40.0,0,0,11.0
1924,1924,srednie,0,1.0,0,7672.0,46.0,0,1,
1925,1925,wyzsze,1,0.0,0,6873.0,43.0,0,1,9.0
1926,1926,wyzsze,1,0.0,0,8583.0,57.0,0,1,11.0
1927,1927,podstawowe,0,1.0,0,7327.0,50.0,1,0,6.0
1928,1928,srednie,1,0.0,1,8681.0,58.0,0,1,8.0
1929,1929,podstawowe,1,0.0,0,8273.0,54.0,0,0,0.0
1930,1930,srednie,1,1.0,0,12354.0,49.0,1,1,13.0
1931,1931,srednie,1,0.0,0,10979.0,46.0,1,1,4.0
1932,1932,wyzsze,0,0.0,0,6841.0,48.0,0,1,14.0
1933,1933,podstawowe,0,1.0,0,8437.0,47.0,0,1,5.0
1934,1934,podstawowe,1,0.0,0,8362.0,52.0,0,1,10.0
1935,1935,podstawowe,1,1.0,0,5825.0,54.0,1,1,7.0
1936,1936,srednie,1,1.0,0,7530.0,,0,1,2.0
1937,1937,wyzsze,1,1.0,1,7431.0,,0,1,5.0
1938,1938,podstawowe,1,1.0,0,11705.0,53.0,0,1,
1939,1939,srednie,0,1.0,0,5166.0,59.0,0,1,6.0
1940,1940,srednie,1,1.0,1,8714.0,,0,1,12.0
1941,1941,podstawowe,1,0.0,1,6846.0,42.0,0,1,
1942,1942,srednie,0,1.0,1,6383.0,58.0,0,0,0.0
1943,1943,srednie,0,0.0,1,8803.0,64.0,0,0,
1944,1944,wyzsze,0,1.0,0,9552.0,46.0,0,0,9.0
1945,1945,podstawowe,1,1.0,0,9182.0,52.0,0,1,10.0
1946,1946,podstawowe,1,1.0,0,4356.0,48.0,0,1,9.0
1947,1947,wyzsze,0,0.0,1,6881.0,55.0,0,1,10.0
1948,1948,wyzsze,0,1.0,1,7480.0,57.0,0,0,33.0
1949,1949,srednie,1,0.0,0,8431.0,52.0,0,1,6.0
1950,1950,podstawowe,1,1.0,0,5958.0,47.0,0,1,11.0
1951,1951,srednie,0,0.0,0,6571.0,49.0,0,0,7.0
1952,1952,wyzsze,1,1.0,1,6728.0,52.0,0,1,13.0
1953,1953,wyzsze,1,1.0,1,5773.0,38.0,0,1,16.0
1954,1954,podstawowe,0,1.0,0,8491.0,49.0,0,1,10.0
1955,1955,srednie,1,1.0,1,8685.0,55.0,0,1,12.0
1956,1956,srednie,1,1.0,1,5289.0,52.0,1,1,12.0
1957,1957,srednie,0,0.0,1,6427.0,48.0,1,1,15.0
1958,1958,wyzsze,0,0.0,1,7643.0,44.0,0,1,13.0
1959,1959,podstawowe,1,1.0,1,8151.0,49.0,0,1,
1960,1960,wyzsze,1,1.0,0,7444.0,51.0,0,1,6.0
1961,1961,wyzsze,1,1.0,1,12205.0,54.0,1,0,12.0
1962,1962,wyzsze,0,1.0,1,7421.0,48.0,1,1,9.0
1963,1963,wyzsze,1,0.0,1,6118.0,41.0,0,1,10.0
1964,1964,wyzsze,1,0.0,0,7834.0,59.0,0,1,5.0
1965,1965,podstawowe,1,0.0,1,8054.0,45.0,0,1,5.0
1966,1966,podstawowe,0,1.0,0,5757.0,48.0,0,1,22.0
1967,1967,wyzsze,0,1.0,1,7769.0,51.0,0,1,2.0
1968,1968,srednie,1,0.0,0,,50.0,0,1,11.0
1969,1969,wyzsze,0,1.0,0,5863.0,53.0,0,1,8.0
1970,1970,srednie,1,1.0,0,11897.0,52.0,0,0,3.0
